Index, Symbol, Company Name, Sector, Industry, Country, Market Cap, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, EPS This Y, EPS Next Y, EPS Next 5Y, EPS Q/Q, Sales Q/Q, ROA, ROE, ROI, Current Ratio, Quick Ratio, LT Debt/Equity, Debt/Equity, Gross Margin, Operating Margin, Net Margin, Perf Month, Perf Quarter, Perf Half Y, Perf Year, Perf YTD, Volatility (Month)
238, GOL, Gol Linhas Aereas Inteligentes S.A., Industrials, Airlines, Brazil, 1.52B, 24.85, -, 1.66, -, -, 68.60%, 140.00%, -, -10.40%, -50.20%, -47.60%, 42.20%, -55.90%, 0.20, 0.20, -, -, 1.70%, -55.30%, -, 14.80%, 34.21%, 15.32%, 132.73%, 4.28%, 3.78%
240, GRC, The Gorman-Rupp Company, Industrials, Specialty Industrial Machinery, USA, 938.00M, 22.77, 2.31, 2.71, 2.95, -, -29.60%, 23.44%, 15.00%, 35.20%, -2.90%, 6.90%, 8.60%, 9.40%, 6.00, 4.10, 0.00, 0.00, 25.70%, 10.40%, 7.80%, 2.48%, 9.56%, 4.47%, 17.35%, 10.88%, 2.26%
221, GATX, GATX Corporation, Industrials, Rental & Leasing Services, USA, 3.49B, 19.72, 2.09, 2.87, 1.77, -, -14.60%, 20.23%, 12.00%, -23.70%, 2.10%, 1.60%, 7.30%, 3.40%, -, -, 3.25, 3.26, 73.30%, 23.90%, 11.60%, 0.74%, 0.27%, 21.41%, 57.25%, 18.61%, 2.32%
223, GD, General Dynamics Corporation, Industrials, Aerospace & Defense, USA, 53.88B, 15.46, 2.69, 1.40, 3.52, 23.49, -8.20%, 9.79%, 6.38%, 2.00%, 7.30%, 6.30%, 21.30%, 12.30%, 1.30, 1.00, 0.65, 0.86, 16.50%, 10.70%, 8.20%, -0.42%, 13.68%, 24.91%, 29.34%, 27.61%, 1.46%
225, GENC, Gencor Industries Inc., Industrials, Farm & Heavy Construction Machinery, USA, 188.65M, -, -, 2.56, 1.11, 7.76, -45.80%, -, -, 445.50%, -17.70%, 4.30%, 4.60%, 2.70%, 13.50, 10.40, 0.00, 0.00, 22.30%, 0.70%, 10.20%, 4.93%, -13.08%, 1.87%, 5.46%, 2.11%, 3.91%
227, GFL, GFL Environmental Inc., Industrials, Waste Management, Canada, 10.24B, -, -, 2.44, 39.83, -, -, -, -, -, 37.80%, -, -, -, -, -, -, -, -, -, -, -2.19%, 2.84%, 23.07%, 69.74%, 11.51%, 2.23%
229, GGG, Graco Inc., Industrials, Specialty Industrial Machinery, USA, 12.81B, 28.82, 3.46, 7.40, 9.26, 51.56, -4.10%, 7.22%, 10.40%, 44.10%, 21.50%, 18.10%, 29.90%, 23.90%, 3.50, 2.50, 0.11, 0.13, 52.20%, 24.90%, 21.00%, -2.62%, 6.71%, 11.32%, 57.06%, 4.66%, 1.59%
231, GLBS, Globus Maritime Limited, Industrials, Marine Shipping, Greece, 46.48M, -, -, 3.94, 0.10, -, 97.90%, -, -, 99.60%, 8.10%, -25.00%, -69.90%, -14.40%, 1.70, 1.60, 0.74, 0.88, 5.80%, -96.80%, -, -8.09%, -17.87%, -53.04%, -93.52%, -24.34%, 6.91%
233, GLG, TD Holdings Inc., Industrials, Rental & Leasing Services, China, 98.90M, -, -, 23.00, 0.64, -, -76.60%, -, -, 336.70%, 300.00%, -6.30%, -7.00%, -5.30%, -, -, 0.00, 0.00, -, -81.50%, -80.20%, -20.16%, -56.72%, -54.63%, -35.22%, -35.22%, 10.37%
235, GNK, Genco Shipping & Trading Limited, Industrials, Marine Shipping, USA, 655.54M, 6.69, -, 1.90, 0.89, 14.04, -301.50%, 8.66%, -, 101.60%, -10.90%, -8.10%, -13.20%, -, 2.30, 2.10, 0.44, 0.53, 30.10%, -24.30%, -29.90%, 6.04%, 54.30%, 118.53%, 234.75%, 114.67%, 5.48%
237, GOGL, Golden Ocean Group Limited, Industrials, Marine Shipping, Bermuda, 1.96B, 10.31, -, 3.11, 1.14, 19.63, -471.00%, -43.68%, -0.20%, 110.60%, 15.10%, 1.70%, 3.30%, -2.30%, 2.00, -, 0.58, 0.64, 43.10%, 12.80%, 7.40%, 14.07%, 58.76%, 130.25%, 223.70%, 115.33%, 3.53%
239, GPN, Global Payments Inc., Industrials, Specialty Business Services, USA, 57.04B, 20.63, 4.75, 7.59, 2.15, 27.69, -10.10%, 17.36%, 19.15%, 38.40%, 4.50%, 1.40%, 2.30%, 2.20%, 1.20, 1.20, 0.36, 0.38, 51.50%, 12.30%, 8.50%, -11.64%, -4.19%, -1.68%, 7.92%, -10.08%, 1.94%
242, GRNQ, Greenpro Capital Corp., Industrials, Conglomerates, Malaysia, 86.30M, -, -, 37.52, 9.85, -, -167.00%, -, -, -291.70%, -66.70%, -33.10%, -64.10%, -, 0.30, 0.30, 0.17, 0.21, 73.40%, -, -, -33.68%, -47.33%, -20.50%, -11.72%, -37.56%, 9.25%
244, GTEC, Greenland Technologies Holding Corporation, Industrials, Specialty Industrial Machinery, China, 88.24M, -, 0.71, 1.08, 1.79, -, 19.60%, -, 14.00%, 703.40%, 148.50%, 6.80%, 19.60%, 4.90%, 1.40, 1.20, 0.00, 1.01, 19.60%, 11.60%, 10.60%, -2.87%, -31.61%, 35.79%, 302.86%, 16.85%, 5.85%
246, GTLS, Chart Industries Inc., Industrials, Specialty Industrial Machinery, USA, 5.27B, 27.82, 1.39, 4.53, 3.33, -, 111.10%, 35.42%, 43.53%, 980.60%, -4.40%, -, -, 4.10%, 1.10, 0.70, 0.19, 0.36, 29.00%, -, -, -10.50%, -3.40%, 36.15%, 271.82%, 23.90%, 4.53%
248, GWW, W.W. Grainger Inc., Industrials, Industrial Distribution, USA, 23.93B, 20.37, 2.10, 2.01, 13.31, 39.09, -16.60%, 14.45%, 15.48%, 40.70%, 2.80%, 11.50%, 39.50%, 19.60%, 2.60, 1.50, 1.31, 1.31, 35.40%, 10.30%, 6.40%, 7.50%, 19.17%, 11.48%, 49.27%, 13.18%, 2.02%
250, HAYN, Haynes International Inc., Industrials, Metal Fabrication, USA, 433.96M, 44.05, -, 1.38, 1.48, 9.04, -166.20%, 163.20%, 20.00%, -149.90%, -62.70%, -4.50%, -8.60%, 0.50%, 7.50, 2.70, 0.03, 0.00, 5.10%, -8.40%, -8.10%, 23.01%, 16.82%, 53.57%, 52.43%, 45.97%, 4.61%
252, HBP, Huttig Building Products Inc., Industrials, Industrial Distribution, USA, 176.68M, -, 0.74, 0.22, 3.30, 4.52, 95.90%, -, 14.00%, 187.30%, 5.80%, 5.70%, 37.10%, 2.00%, 2.10, 1.00, 2.20, 2.23, 20.40%, 2.40%, 2.00%, 56.14%, 58.52%, 63.52%, 382.42%, 69.75%, 10.20%
254, HEES, H&E Equipment Services Inc., Industrials, Rental & Leasing Services, USA, 1.34B, 17.02, 4.81, 1.15, 5.79, 5.51, -137.40%, 37.06%, 33.40%, 111.10%, -2.60%, 0.40%, 3.40%, 1.80%, -, -, 5.30, 5.30, 33.60%, 5.80%, 0.70%, -8.11%, 15.83%, 33.19%, 118.20%, 25.46%, 3.59%
256, HEI-A, HEICO Corporation, Industrials, Aerospace & Defense, USA, 10.74B, 47.31, -, 6.32, 8.74, -, -12.70%, 40.00%, -, -42.10%, -17.50%, -, -, -, -, -, -, -, -, -, -, 1.74%, 10.98%, 15.89%, 57.78%, 13.16%, 2.80%
258, HI, Hillenbrand Inc., Industrials, Specialty Industrial Machinery, USA, 3.46B, 12.50, 1.61, 1.27, 2.84, 7.33, -142.70%, 2.04%, 12.50%, 204.00%, 11.30%, 4.30%, 15.30%, 0.80%, 1.40, 1.00, 1.00, 1.00, 34.70%, 13.50%, 6.30%, -9.60%, -4.36%, 16.21%, 77.16%, 14.57%, 2.85%
260, HII, Huntington Ingalls Industries Inc., Industrials, Aerospace & Defense, USA, 8.67B, 14.85, 15.82, 0.93, 4.39, 15.77, 29.30%, 10.69%, 0.82%, -12.90%, 0.70%, 8.10%, 36.10%, 19.10%, 1.10, 1.00, 0.85, 0.00, 16.90%, 7.80%, 7.20%, 1.52%, 21.19%, 30.62%, 8.16%, 26.82%, 1.97%
241, GRIN, Grindrod Shipping Holdings Ltd., Industrials, Marine Shipping, Singapore, 166.90M, 10.57, -, 0.60, 0.78, 2.37, 10.50%, 180.40%, -, -294.90%, -33.40%, -6.70%, -15.90%, -7.60%, 0.70, 0.60, 1.17, 1.55, 5.40%, -14.50%, -13.90%, 7.97%, 33.80%, 114.60%, 272.10%, 106.43%, 5.67%
243, GSL, Global Ship Lease Inc., Industrials, Marine Shipping, United Kingdom, 606.82M, 4.38, 0.63, 2.13, 0.97, 6.45, 42.90%, 17.90%, 12.00%, 269.80%, 3.00%, 3.20%, 8.70%, 8.50%, 1.70, 1.60, 1.25, 1.38, 61.00%, 40.30%, 14.40%, 20.87%, 16.41%, 83.96%, 302.47%, 40.79%, 5.48%
245, GTES, Gates Industrial Corporation plc, Industrials, Specialty Industrial Machinery, USA, 5.29B, 12.19, 1.70, 1.78, 1.85, 27.87, -88.50%, 15.06%, 28.21%, 86.60%, 24.10%, 1.50%, 4.10%, 4.20%, 2.60, 1.90, 0.92, 0.93, 38.00%, 9.50%, 3.70%, 3.65%, 17.39%, 35.42%, 80.70%, 42.32%, 2.45%
247, GVA, Granite Construction Incorporated, Industrials, Engineering & Construction, USA, 1.87B, 22.38, -, 0.52, 2.04, 8.81, -146.10%, 136.30%, 7.00%, -0.90%, 5.30%, -6.00%, -14.90%, -12.00%, 1.50, 1.40, 0.37, 0.38, 10.70%, -4.60%, -4.10%, 3.67%, 11.31%, 59.72%, 129.32%, 51.10%, 3.83%
249, HA, Hawaiian Holdings Inc., Industrials, Airlines, USA, 1.38B, 20.76, -, 2.95, 2.09, -, -335.30%, 118.50%, -, 60.90%, -67.40%, -10.00%, -62.00%, -24.50%, 1.80, 1.80, 3.23, 3.50, -49.60%, -, -91.30%, 3.99%, -2.64%, 23.92%, 78.79%, 45.76%, 4.13%
251, HAYW, Hayward Holdings Inc., Industrials, Electrical Equipment & Parts, USA, 5.90B, 23.80, -, 5.67, -, -, -, -1.80%, -, -, 96.50%, -, -, -, -, -, -, -, -, -, -, 27.03%, -, -, -, 49.82%, 6.11%
253, HCCI, Heritage-Crystal Clean Inc, Industrials, Waste Management, USA, 740.74M, 20.94, 3.05, 1.83, 2.51, 23.74, 42.40%, -2.19%, 15.00%, 73.30%, -1.80%, 3.50%, 5.80%, 4.30%, 1.80, 1.50, 0.00, 0.00, -, 5.90%, 3.90%, 6.28%, 14.07%, 45.90%, 81.60%, 46.18%, 4.91%
255, HEI, HEICO Corporation, Industrials, Aerospace & Defense, USA, 18.14B, 51.96, 7.81, 10.69, 8.93, 50.48, -4.20%, 24.16%, 9.59%, -6.80%, -0.30%, 7.30%, 12.80%, 12.80%, 4.50, 2.70, 0.27, 0.27, 37.90%, 19.70%, 15.20%, -1.40%, 7.91%, 9.34%, 39.40%, 6.09%, 2.60%
257, HHR, HeadHunter Group PLC, Industrials, Staffing & Employment Services, Russia, 2.03B, 28.45, 94.92, 16.32, 34.60, 36.57, 17.10%, 39.27%, 0.73%, 138.50%, 42.70%, 14.30%, 71.10%, 18.00%, 0.70, 0.70, 1.79, 1.92, 68.90%, 37.60%, 25.00%, -0.68%, 19.02%, 67.70%, 120.51%, 36.10%, 4.63%
259, HIHO, Highway Holdings Limited, Industrials, Metal Fabrication, Hong Kong, 13.09M, -, -, 1.28, 1.30, -, 205.90%, -, -, 338.90%, -15.60%, 3.30%, 5.30%, 4.90%, 2.80, 2.40, 0.00, 0.00, 35.80%, 7.20%, 5.50%, -0.86%, -23.63%, -10.74%, 81.77%, -14.67%, 6.77%
262, HLIO, Helios Technologies Inc., Industrials, Specialty Industrial Machinery, USA, 2.33B, 18.92, 18.38, 3.89, 3.66, 28.02, -76.50%, 12.53%, 2.30%, 230.60%, 58.10%, 4.70%, 9.10%, 2.40%, 2.10, 1.20, 0.70, 0.72, 36.70%, 13.40%, 9.00%, -2.13%, 5.18%, 40.08%, 98.63%, 33.33%, 3.03%
264, HOLI, Hollysys Automation Technologies Ltd., Industrials, Electrical Equipment & Parts, China, 816.21M, 6.95, 0.74, 1.45, 0.74, 8.85, -36.10%, 12.78%, 15.83%, 14.50%, 36.00%, 4.70%, 6.60%, 5.10%, 3.20, 3.10, 0.01, 0.01, 38.30%, 12.00%, 12.30%, -1.96%, -11.30%, 5.30%, 8.09%, -8.10%, 2.74%
266, HQI, HireQuest Inc., Industrials, Staffing & Employment Services, USA, 242.04M, -, -, 17.54, 6.65, 20.69, -121.70%, -, -, -66.30%, -41.40%, 15.30%, 21.60%, -2.20%, 4.10, 4.10, 0.00, 0.00, -, 46.10%, 54.10%, -5.37%, 16.03%, 103.54%, 192.93%, 74.35%, 5.10%
268, HSC, Harsco Corporation, Industrials, Specialty Industrial Machinery, USA, 1.76B, 19.96, -, 0.89, 2.69, -, -212.20%, 29.53%, 10.00%, 116.40%, 32.60%, -0.90%, -3.80%, 1.10%, 1.60, 1.30, 2.02, 2.04, 19.50%, 1.80%, -1.30%, 22.18%, 20.67%, 24.42%, 100.90%, 24.69%, 4.52%
270, HSON, Hudson Global Inc., Industrials, Staffing & Employment Services, USA, 50.38M, 17.31, -, 0.45, 1.60, -, -58.80%, 26.74%, 7.00%, 57.90%, 43.20%, -2.10%, -2.80%, -3.90%, 3.60, 3.60, 0.00, 0.00, 37.60%, -0.20%, -0.80%, 6.11%, 21.98%, 92.35%, 106.46%, 79.71%, 4.49%
272, HUBB, Hubbell Incorporated, Industrials, Electrical Equipment & Parts, USA, 10.31B, 20.08, 2.95, 2.47, 4.96, 34.00, -12.10%, 11.92%, 10.00%, 3.40%, -1.10%, 6.90%, 17.30%, 11.70%, 1.60, 1.10, 0.69, 0.86, 28.80%, 12.60%, 8.40%, -2.69%, 4.67%, 17.27%, 55.73%, 21.59%, 1.80%
274, HURC, Hurco Companies Inc., Industrials, Specialty Industrial Machinery, USA, 227.66M, -, -, 1.26, 0.96, 12.37, -136.40%, -, -, 178.20%, 23.80%, -1.60%, -2.00%, -2.30%, 4.70, 2.00, 0.00, 0.00, 21.50%, -4.00%, -2.60%, -0.66%, 8.31%, 12.35%, 10.01%, 14.63%, 2.32%
276, HWCC, Houston Wire & Cable Company, Industrials, Industrial Distribution, USA, 89.08M, -, -, 0.33, 0.96, 2.08, -594.90%, -, 15.00%, -71.40%, -19.80%, -7.00%, -13.30%, -8.50%, 4.00, 1.80, 0.25, 0.25, 22.20%, -4.60%, -4.80%, 0.57%, 29.02%, 103.46%, 120.42%, 89.61%, 0.43%
278, HXL, Hexcel Corporation, Industrials, Aerospace & Defense, USA, 5.03B, 42.72, -, 3.95, 3.36, 22.23, -89.50%, 648.39%, -, -140.70%, -42.60%, -0.80%, -1.70%, 3.10%, 2.60, 1.60, 0.61, 0.61, 11.90%, -4.90%, -1.90%, 4.37%, 5.22%, 14.46%, 64.30%, 22.62%, 3.02%
280, HYFM, Hydrofarm Holdings Group Inc., Industrials, Farm & Heavy Construction Machinery, USA, 2.39B, 79.25, -, 6.19, 9.92, -, 76.70%, 27.39%, -, 207.80%, 66.50%, -0.50%, -1.10%, 1.30%, 3.70, 2.00, 0.00, 0.00, 19.50%, 2.40%, -0.30%, -4.97%, -12.86%, -, -, 18.47%, 6.24%
261, HIL, Hill International Inc., Industrials, Engineering & Construction, USA, 145.49M, -, -, 0.40, 1.40, 30.95, -157.80%, -, 25.00%, 59.40%, -6.60%, -1.60%, -4.00%, 2.10%, 2.10, 2.10, 0.48, 0.50, 32.70%, 3.90%, -1.20%, -4.81%, 0.00%, 39.67%, 74.83%, 33.85%, 4.44%
263, HNI, HNI Corporation, Industrials, Business Equipment & Supplies, USA, 2.01B, 17.07, 2.70, 1.02, 3.19, 12.76, -61.60%, 18.43%, 9.00%, 161.50%, 3.30%, 5.90%, 13.90%, 6.30%, 1.20, 0.80, 0.30, 0.31, 36.80%, 5.50%, 4.10%, 8.34%, 21.14%, 17.88%, 79.11%, 32.39%, 2.31%
265, HON, Honeywell International Inc., Industrials, Specialty Industrial Machinery, USA, 160.63B, 25.41, 2.90, 4.92, 8.94, 60.34, -16.30%, 13.50%, 12.19%, -8.10%, -0.10%, 7.20%, 25.80%, 12.20%, 1.40, 1.20, 0.90, 1.19, 31.50%, 18.20%, 14.20%, 3.13%, 11.97%, 11.19%, 58.32%, 8.56%, 1.61%
267, HRI, Herc Holdings Inc., Industrials, Rental & Leasing Services, USA, 3.30B, 15.55, 0.72, 1.84, 4.36, 5.46, 53.60%, 19.91%, 42.90%, 950.90%, 4.00%, 3.00%, 15.50%, 7.10%, 1.10, 1.10, 2.04, 2.06, 54.40%, 12.80%, 6.10%, 5.67%, 27.80%, 89.83%, 303.58%, 73.20%, 4.01%
269, HSII, Heidrick & Struggles International Inc., Industrials, Staffing & Employment Services, USA, 855.20M, 13.28, -, 1.32, 3.00, 30.76, -181.50%, 22.07%, 10.00%, 67.80%, 11.40%, -4.20%, -11.50%, -15.60%, 1.70, 1.70, 0.00, 0.00, 99.20%, -5.30%, -4.90%, 1.13%, 17.92%, 59.64%, 94.05%, 46.49%, 3.23%
271, HTLD, Heartland Express Inc., Industrials, Trucking, USA, 1.44B, 16.65, 1.55, 2.28, 2.01, -, -2.30%, 8.67%, 13.30%, 6.00%, -8.40%, 7.50%, 9.90%, 9.70%, 2.70, 2.70, 0.00, 0.00, -, 15.00%, 11.30%, -3.66%, -1.84%, -3.25%, -17.12%, 0.28%, 1.81%
273, HUBG, Hub Group Inc., Industrials, Integrated Freight & Logistics, USA, 2.40B, 16.68, 1.43, 0.67, 1.98, 14.78, -31.50%, 23.96%, 21.10%, 29.10%, 9.60%, 3.70%, 6.80%, 5.80%, 1.30, 1.30, 0.13, 0.21, 12.00%, 3.10%, 2.20%, 5.29%, 19.74%, 25.26%, 49.26%, 22.47%, 3.00%
275, HURN, Huron Consulting Group Inc., Industrials, Consulting Services, USA, 1.24B, 18.79, 3.76, 1.48, 2.22, 12.11, -158.10%, 15.28%, 13.50%, 112.50%, -15.20%, 2.20%, 4.40%, -2.50%, 1.90, 1.90, 0.49, 0.50, 28.20%, 3.00%, 2.90%, -2.63%, 1.79%, 19.87%, 18.27%, -7.19%, 2.97%
277, HWM, Howmet Aerospace Inc., Industrials, Specialty Industrial Machinery, USA, 15.41B, 23.75, 3.63, 3.19, 4.27, -, 65.70%, 50.15%, 31.53%, -47.90%, -26.00%, 1.10%, 3.60%, 7.70%, 2.00, 1.10, 1.17, 1.31, 26.20%, 11.50%, 2.60%, 10.39%, 22.56%, 44.52%, 171.25%, 24.32%, 2.71%
279, HY, Hyster-Yale Materials Handling Inc., Industrials, Farm & Heavy Construction Machinery, USA, 1.28B, 24.31, 3.09, 0.46, 2.18, 12.46, 3.20%, 69.02%, 15.00%, -63.50%, -6.80%, 1.50%, 4.80%, 5.10%, 1.40, 0.70, 0.34, 0.49, 16.20%, 1.20%, 1.00%, -8.09%, -14.84%, 27.75%, 106.47%, 26.94%, 4.30%
282, IAA, IAA Inc., Industrials, Specialty Business Services, USA, 7.67B, 24.24, -, 5.32, 53.75, 31.39, 0.30%, 11.06%, -, 61.80%, 15.50%, 9.10%, 633.30%, 18.50%, 2.60, 2.60, 8.77, 8.81, 39.90%, 24.00%, 15.40%, -9.70%, -4.62%, -5.66%, 38.95%, -12.33%, 2.74%
284, ICFI, ICF International Inc., Industrials, Consulting Services, USA, 1.66B, 17.22, 2.68, 1.09, 2.21, 9.98, -19.90%, 11.83%, 10.00%, 73.60%, 5.70%, 3.80%, 8.60%, 6.50%, 1.20, 1.20, 0.42, 0.43, 36.20%, 6.60%, 4.10%, -4.08%, 2.02%, 16.93%, 34.03%, 18.26%, 2.49%
286, IEP, Icahn Enterprises L.P., Industrials, Conglomerates, USA, 14.63B, -, -, 1.54, 3.34, 98.83, -40.40%, -, -, 110.20%, 5.60%, -0.40%, -2.40%, -15.60%, -, -, 1.97, 1.97, 29.90%, 12.10%, -1.10%, -3.24%, -8.07%, 12.74%, 12.90%, 11.25%, 1.73%
288, IEX, IDEX Corporation, Industrials, Specialty Industrial Machinery, USA, 16.85B, 32.39, 3.50, 6.99, 6.47, 43.30, -11.10%, 10.94%, 12.50%, 10.70%, 9.70%, 9.00%, 15.80%, 11.90%, 4.40, 3.60, 0.40, 0.40, 43.50%, 22.30%, 16.10%, -2.41%, 11.38%, 16.17%, 39.71%, 11.78%, 1.53%
290, IIIN, Insteel Industries Inc., Industrials, Metal Fabrication, USA, 689.76M, 14.81, 1.41, 1.33, 2.61, 48.92, 238.80%, -12.27%, 13.00%, 239.60%, 21.00%, 11.20%, 14.50%, 6.60%, 3.20, 2.10, 0.00, 0.00, 16.30%, 9.00%, 7.20%, -9.36%, 6.62%, 45.75%, 110.58%, 56.98%, 3.44%
292, INSW, International Seaways Inc., Industrials, Marine Shipping, USA, 560.92M, 7.74, -, 1.63, 0.58, 3.74, -586.40%, 3137.50%, -, -142.10%, -62.60%, -3.10%, -5.10%, 2.60%, 2.30, 2.20, 0.47, 0.54, 55.60%, -7.40%, -15.10%, 10.29%, 13.67%, 14.12%, -11.64%, 22.72%, 4.11%
294, IPWR, Ideal Power Inc., Industrials, Specialty Industrial Machinery, USA, 70.04M, -, -, 100.06, 2.21, -, -16.80%, -, 25.00%, 61.00%, -, -71.10%, -81.20%, -104.30%, 46.00, 46.00, 0.00, 0.00, 0.00%, -, -, 15.08%, -38.21%, 26.33%, 423.96%, 39.17%, 11.72%
296, ISSC, Innovative Solutions and Support Inc., Industrials, Aerospace & Defense, USA, 96.60M, -, 1.44, 4.35, 4.75, -, 74.90%, -, 20.00%, 38.10%, 6.30%, 10.60%, 12.70%, 11.00%, 6.00, 4.00, 0.00, 0.00, 55.60%, 15.10%, 15.10%, -8.35%, -13.58%, -12.78%, 34.13%, -14.11%, 4.07%
298, ITW, Illinois Tool Works Inc., Industrials, Specialty Industrial Machinery, USA, 72.90B, 24.84, 2.35, 5.66, 22.41, 62.85, -14.40%, 9.69%, 14.13%, 19.20%, 9.80%, 14.60%, 77.00%, 20.20%, 2.50, 2.00, 2.32, 2.43, 41.50%, 23.50%, 17.20%, 0.43%, 12.27%, 9.79%, 34.38%, 13.67%, 1.59%
300, J, Jacobs Engineering Group Inc., Industrials, Engineering & Construction, USA, 18.30B, 19.94, 2.60, 1.34, 3.08, 20.85, 13.50%, 15.14%, 12.99%, -100.50%, -47.70%, 4.50%, 10.00%, 6.40%, 1.50, 1.50, 0.57, 0.58, 19.60%, 3.10%, 4.30%, 4.96%, 23.35%, 33.60%, 69.10%, 30.40%, 2.12%
281, HYRE, HyreCar Inc., Industrials, Rental & Leasing Services, USA, 326.72M, 43.53, -, 12.15, 15.93, -, 3.30%, 192.70%, -, -51.60%, 27.60%, -141.80%, -424.50%, 610.10%, 3.20, 3.20, 0.01, 0.10, 32.80%, -68.30%, -68.30%, 27.90%, 41.47%, 156.41%, 649.32%, 129.83%, 12.47%
283, IBP, Installed Building Products Inc., Industrials, Building Products & Equipment, USA, 3.51B, 17.27, 0.98, 2.07, 10.20, 25.19, 43.40%, 18.66%, 36.30%, 9.30%, 10.00%, 8.40%, 31.90%, 14.40%, 2.50, 2.10, 1.61, 1.68, 30.70%, 9.70%, 5.80%, -12.80%, 3.08%, 17.32%, 84.51%, 16.35%, 3.28%
285, IEA, Infrastructure and Energy Alternatives Inc., Industrials, Engineering & Construction, USA, 298.88M, 12.94, -, 0.18, -, -, 90.50%, 132.47%, 8.00%, -49.00%, -22.80%, -, -, 20.10%, 1.20, -, -, -, 10.30%, -, -, -10.51%, -35.45%, -11.81%, 512.70%, -30.11%, 6.51%
287, IESC, IES Holdings Inc., Industrials, Engineering & Construction, USA, 1.13B, -, -, 0.89, 3.57, 12.87, 26.60%, -, -, 106.50%, 14.00%, 9.00%, 17.90%, 14.50%, 1.50, 1.30, 0.01, 0.01, 19.70%, 4.80%, 4.10%, 4.14%, 8.62%, 41.30%, 126.75%, 15.25%, 3.75%
289, IGC, India Globalization Capital Inc., Industrials, Conglomerates, USA, 57.79M, -, -, 72.24, 2.73, -, -60.00%, -, -, -38.80%, -83.30%, -33.50%, -37.40%, -28.70%, 6.00, 3.30, 0.01, 0.03, 12.10%, -, -, -12.88%, -26.80%, -2.74%, 142.90%, -8.97%, 7.45%
291, INFO, IHS Markit Ltd., Industrials, Consulting Services, United Kingdom, 44.75B, 29.90, 6.89, 10.34, 4.82, 62.82, 76.50%, 11.56%, 11.45%, -69.00%, 3.60%, 3.30%, 6.30%, 8.50%, 1.00, 1.00, 0.53, 0.59, 63.30%, 18.80%, 12.40%, -2.82%, 13.82%, 14.10%, 51.61%, 17.23%, 1.54%
293, IPDN, Professional Diversity Network Inc., Industrials, Staffing & Employment Services, USA, 19.10M, -, -, 3.82, 20.29, -, 13.50%, -, -, 64.10%, 50.00%, -48.50%, -167.80%, -126.00%, 0.80, 0.80, 0.00, 0.00, 82.40%, -71.50%, -73.20%, -18.86%, -54.92%, 6.77%, 17.26%, -45.17%, 10.34%
295, IR, Ingersoll Rand Inc., Industrials, Specialty Industrial Machinery, USA, 20.83B, 24.26, 11.17, 3.80, 2.32, 22.84, -111.40%, 8.83%, 16.34%, 293.70%, 94.70%, -0.60%, -1.00%, 0.50%, 2.70, 2.20, 0.43, 0.43, 34.40%, 5.50%, -1.60%, -3.12%, 4.59%, 10.78%, 76.03%, 8.96%, 2.35%
297, ITT, ITT Inc., Industrials, Specialty Industrial Machinery, USA, 8.04B, 20.70, 7.65, 3.20, 3.85, 25.35, -81.90%, 14.69%, 17.80%, 4.50%, 5.30%, 1.80%, 3.60%, 8.90%, 2.30, 1.80, 0.01, 0.03, 31.90%, 9.00%, 2.90%, -2.74%, 8.76%, 25.64%, 62.74%, 21.92%, 2.13%
299, IVAC, Intevac Inc., Industrials, Aerospace & Defense, USA, 143.52M, 22.06, -, 1.51, 1.72, 16.69, -11.10%, 139.20%, 8.00%, -419.20%, -13.80%, -3.40%, -4.30%, 0.80%, 6.40, 4.90, 0.00, 0.00, 37.20%, -3.00%, -4.40%, 4.35%, 7.25%, 9.62%, 33.40%, -3.61%, 5.03%
302, JBHT, J.B. Hunt Transport Services Inc., Industrials, Integrated Freight & Logistics, USA, 18.20B, 22.52, 1.55, 1.82, 6.66, 41.11, -0.60%, 15.55%, 21.53%, 40.00%, 14.80%, 9.40%, 21.50%, 14.20%, 1.80, -, 0.48, 0.48, 17.10%, 7.70%, 5.50%, -0.28%, 14.83%, 26.27%, 43.34%, 25.53%, 2.04%
304, JBT, John Bean Technologies Corporation, Industrials, Specialty Industrial Machinery, USA, 4.63B, 26.35, 3.05, 2.74, 6.86, 16.70, -16.10%, 19.45%, 14.20%, -6.90%, -8.70%, 5.90%, 17.00%, 10.90%, 1.30, 0.90, 0.70, 0.70, 31.00%, 9.30%, 6.30%, -1.58%, -4.38%, 26.92%, 75.33%, 26.49%, 3.57%
306, JELD, JELD-WEN Holding Inc., Industrials, Building Products & Equipment, USA, 2.81B, 11.68, 0.83, 0.65, 2.88, 9.53, 45.10%, 14.90%, 29.30%, -, 11.60%, 3.00%, 12.70%, 6.30%, 2.00, 1.40, 1.76, 1.80, 21.70%, 5.20%, 2.70%, -10.08%, -8.46%, 13.72%, 105.50%, 10.45%, 3.76%
308, JOBS, 51job Inc., Industrials, Staffing & Employment Services, China, 4.82B, 22.39, 9.40, 8.35, 2.45, -, 102.00%, 7.63%, 3.02%, 36.60%, 2.40%, 7.30%, 9.10%, 5.70%, 4.10, 4.10, 0.00, 0.00, 65.80%, 24.60%, 29.70%, 15.45%, 8.61%, -0.06%, 11.15%, 2.40%, 1.80%
