Index, Symbol, Company Name, Sector, Industry, Country, Market Cap, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, EPS This Y, EPS Next Y, EPS Next 5Y, EPS Q/Q, Sales Q/Q, ROA, ROE, ROI, Current Ratio, Quick Ratio, LT Debt/Equity, Debt/Equity, Gross Margin, Operating Margin, Net Margin, Perf Month, Perf Quarter, Perf Half Y, Perf Year, Perf YTD, Volatility (Month)
242, UONE, Urban One Inc., Communication Services, Broadcasting, USA, 46.51M, -, -, 0.12, 1.81, -, -, -, -, -, 7.30%, -, -, -, -, -, -, -, -, -, -, 41.35%, 28.95%, 35.36%, 461.07%, 74.58%, 11.78%
244, USM, United States Cellular Corporation, Communication Services, Telecom Services, USA, 3.26B, 19.53, 0.49, 0.80, 0.73, 15.37, 43.40%, 3.42%, 40.10%, -15.50%, 6.20%, 2.30%, 4.90%, 1.60%, 2.50, 2.30, 0.67, 0.67, 54.70%, 5.10%, 5.30%, 8.17%, 26.81%, 17.35%, 19.80%, 23.00%, 2.84%
246, VEON, VEON Ltd., Communication Services, Telecom Services, Netherlands, 3.01B, 4.42, -, 0.38, 10.71, 6.06, -156.20%, 26.38%, -, 20.40%, -5.20%, -2.30%, -104.90%, 2.90%, 0.60, 0.60, 28.74, 32.51, 76.00%, 7.70%, -4.20%, 5.20%, 2.82%, 21.33%, 22.15%, 20.53%, 4.13%
248, VIAC, ViacomCBS Inc., Communication Services, Entertainment, USA, 28.06B, 10.44, -, 1.08, 1.38, 10.29, -26.30%, 0.05%, -3.44%, 75.00%, 14.00%, 5.40%, 17.90%, 9.90%, 1.80, 1.60, 0.93, 0.93, 41.90%, 17.30%, 10.80%, 2.22%, -36.81%, 21.83%, 104.53%, 13.85%, 3.98%
250, VIV, Telefonica Brasil S.A., Communication Services, Telecom Services, Brazil, 14.23B, 11.73, -, 1.73, 1.07, 12.48, -4.60%, 21.18%, -9.00%, -18.30%, 0.20%, 4.10%, 6.50%, 6.50%, 1.10, 1.00, 0.13, 0.18, 46.40%, 14.80%, 10.60%, 3.81%, 9.83%, 5.73%, 0.65%, -3.49%, 1.88%
252, VS, Versus Systems Inc., Communication Services, Electronic Gaming & Multimedia, Canada, 92.72M, -, -, 61.81, 4.63, -, 18.40%, -, -, -59.20%, -, -117.70%, -129.10%, -62.80%, 4.90, 4.90, 0.13, 0.21, -, -, -, -25.27%, -29.74%, 15.79%, 144.44%, -43.68%, 6.80%
254, WB, Weibo Corporation, Communication Services, Internet Content & Information, China, 11.60B, 16.26, 24.30, 6.36, 4.03, -, -37.00%, 17.21%, 1.56%, -5.30%, 41.90%, 5.20%, 11.40%, 4.50%, 4.60, 4.60, 0.85, 0.85, 83.10%, 15.90%, 17.00%, -0.51%, -10.00%, 16.55%, 65.23%, 24.03%, 4.09%
256, WIMI, WiMi Hologram Cloud Inc., Communication Services, Advertising Agencies, China, 460.42M, -, -, 0.60, -, -, -, -, -, -, 270.40%, -, -, -, -, -, -, -, -, -, -, -12.95%, -45.71%, -17.16%, 43.51%, -7.81%, 6.60%
258, WOW, WideOpenWest Inc., Communication Services, Entertainment, USA, 1.49B, 18.20, 1.12, 1.30, -, 22.23, -61.20%, 50.16%, 52.60%, -55.10%, 0.60%, 1.00%, -10.90%, 7.00%, 0.60, 0.60, -, -, -, 13.80%, 2.10%, 15.76%, 9.31%, 99.88%, 156.07%, 56.23%, 5.11%
260, WWE, World Wrestling Entertainment Inc., Communication Services, Entertainment, USA, 4.33B, 26.28, 2.00, 4.57, 12.09, 17.22, 83.20%, 32.32%, 15.75%, 66.30%, -9.50%, 11.70%, 40.60%, 15.50%, 1.50, 1.50, 1.12, 1.69, -, 23.30%, 15.80%, 0.29%, 6.38%, 33.05%, 20.68%, 16.21%, 2.44%
241, UCL, uCloudlink Group Inc., Communication Services, Telecom Services, Hong Kong, 336.10M, -, -, 3.75, 5.80, -, -, -, -, -, -68.30%, -65.50%, -126.30%, -105.10%, 1.80, 1.60, 0.00, 0.07, 31.60%, -70.40%, -72.20%, -3.32%, -4.43%, 18.88%, -, 10.53%, 11.24%
243, UONEK, Urban One Inc., Communication Services, Broadcasting, USA, 228.82M, -, -, 0.61, 1.17, 3.64, -, -, -, 100.00%, -3.70%, 1.30%, 8.50%, 6.10%, 2.60, 2.60, 4.07, 4.07, 72.90%, 19.50%, 4.00%, 108.70%, 196.30%, 252.94%, 576.06%, 310.26%, 14.08%
245, UXIN, Uxin Limited, Communication Services, Internet Content & Information, China, 1.12B, -, -, 12.59, -, -, 67.50%, -, -, 55.50%, 7.90%, -144.10%, 133.50%, -44.70%, 0.80, 0.80, -, -, -5.70%, -, -, 30.74%, 196.00%, 125.61%, 141.83%, 324.07%, 13.49%
247, VG, Vonage Holdings Corp., Communication Services, Telecom Services, USA, 3.47B, 51.80, -, 2.70, 5.74, 29.28, -82.80%, 20.36%, 10.00%, 90.20%, 11.90%, -2.40%, -5.60%, -0.40%, 0.90, -, 0.84, 0.84, 54.60%, 0.40%, -2.60%, 0.51%, -1.71%, 6.74%, 43.09%, 7.03%, 4.05%
249, VIACP, ViacomCBS Inc., Communication Services, Entertainment, USA, -, -, -, -, -, -, -, -, -, -, 2.80%, -, -, -, -, -, -, -, -, -, -, 3.12%, -, -, -, -15.36%, 2.67%
251, VOD, Vodafone Group Plc, Communication Services, Telecom Services, United Kingdom, 50.70B, 137.84, 13.55, 0.95, 0.93, -, 80.80%, -65.64%, 29.00%, -, -4.70%, -, -, 2.10%, -, -, -, -, 31.30%, -, -, -3.45%, 5.91%, 10.20%, 11.87%, 12.08%, 1.45%
253, VZ, Verizon Communications Inc., Communication Services, Telecom Services, USA, 233.04B, 10.95, 4.24, 1.80, 3.28, 15.60, -7.60%, 1.49%, 2.92%, 26.20%, 4.00%, 6.00%, 28.30%, 10.90%, 1.00, 1.00, 2.10, 2.23, 59.50%, 22.00%, 14.60%, -1.45%, 2.04%, -6.49%, -1.55%, -3.85%, 1.22%
255, WIFI, Boingo Wireless Inc., Communication Services, Telecom Services, USA, 625.60M, -, -, 2.63, 14.41, -, -64.30%, -12.00%, -, -37.80%, 0.00%, -3.10%, -25.90%, -3.60%, 0.60, 0.60, 4.61, 4.63, 56.90%, -5.20%, -8.00%, 0.14%, -1.96%, 6.88%, 2.04%, 9.91%, 0.23%
257, WMG, Warner Music Group Corp., Communication Services, Entertainment, USA, 18.77B, 34.74, -, 3.98, 326.27, 62.99, -285.50%, 48.85%, 50.75%, 255.40%, 16.70%, -4.70%, -, -9.40%, 0.60, 0.60, 58.84, 58.84, 48.30%, -0.70%, -6.50%, -5.92%, -4.06%, 24.40%, -, -5.53%, 4.01%
259, WPP, WPP plc, Communication Services, Advertising Agencies, United Kingdom, 16.49B, 12.79, -, 0.97, 3.48, -, -456.40%, 13.66%, -3.70%, -, -0.90%, -, -, -12.40%, -, -, -, -, 16.80%, -, -, 0.28%, 13.56%, 36.44%, 82.85%, 27.94%, 1.44%
262, YELP, Yelp Inc., Communication Services, Internet Content & Information, USA, 2.97B, 90.54, -, 3.47, 3.65, 18.11, -150.70%, 550.00%, -5.50%, 64.40%, -7.10%, -0.90%, -1.20%, -2.70%, 4.50, 4.50, 0.00, 0.00, 93.50%, -2.40%, -1.10%, 0.22%, 5.64%, 18.32%, 84.50%, 22.77%, 3.73%
264, YVR, Liquid Media Group Ltd., Communication Services, Electronic Gaming & Multimedia, Canada, 25.50M, -, -, 499.87, 2.74, -, 61.30%, -, -, 40.00%, 48.30%, -, -, -, 0.30, 0.30, 0.00, 0.05, -, -, -, -27.31%, 7.39%, 11.83%, 26.00%, 21.15%, 9.25%
266, Z, Zillow Group Inc., Communication Services, Internet Content & Information, USA, 21.09B, 81.47, -, 6.31, 5.95, -, 131.80%, 41.20%, -, -, -16.40%, -, -, -, -, -, -, -, -, -, -, -11.42%, -29.75%, 9.55%, 102.31%, -9.61%, 5.28%
268, ZH, Zhihu Inc., Communication Services, Internet Content & Information, China, 5.17B, -, -, 20.07, 4.48, -, 16.30%, -, -, -35.00%, 154.10%, -, -, 11.70%, 6.80, 6.80, 0.00, 0.00, 58.00%, -, -, -5.96%, -, -, -, 9.53%, 6.83%
270, ZNGA, Zynga Inc., Communication Services, Electronic Gaming & Multimedia, USA, 11.73B, 22.82, -, 5.21, 4.00, 40.62, 14.30%, 17.57%, 13.62%, 80.60%, 68.50%, -6.60%, -13.40%, -9.30%, 1.30, 1.30, 0.44, 0.44, 58.90%, -12.60%, -15.50%, -2.52%, -6.23%, 34.83%, 18.47%, 9.83%, 3.25%
261, XNET, Xunlei Limited, Communication Services, Advertising Agencies, China, 338.00M, -, -, 1.77, 1.09, -, 73.90%, -, 19.00%, 224.40%, 10.00%, -0.40%, -0.60%, -6.40%, 3.00, 3.00, 0.07, 0.07, 51.50%, -3.40%, -0.80%, -8.83%, -33.65%, 63.85%, 51.09%, 67.82%, 7.57%
263, YNDX, Yandex N.V., Communication Services, Internet Content & Information, Netherlands, 24.17B, 34.62, 224.52, 7.25, 5.33, 228.25, 88.80%, 64.92%, 0.53%, -165.00%, 55.60%, 3.10%, 5.00%, 5.40%, 3.50, 3.40, 0.26, 0.26, 57.60%, 11.90%, 6.40%, -0.28%, 0.25%, 2.93%, 67.88%, -2.93%, 1.96%
265, YY, JOYY Inc., Communication Services, Internet Content & Information, China, 6.68B, 30.98, -, 3.22, 0.15, -, 73.10%, 307.88%, 3.76%, -, -91.00%, -, -, -6.50%, 2.10, 2.10, 0.00, 0.19, 28.10%, -, -, -19.79%, -40.31%, -15.15%, 26.34%, -3.79%, 4.12%
267, ZG, Zillow Group Inc., Communication Services, Internet Content & Information, USA, 28.66B, 81.24, 11.82, 8.35, 5.22, 95.40, 51.10%, 39.87%, 57.50%, 125.90%, 8.20%, 0.70%, 1.10%, -0.50%, 6.20, 5.70, 0.29, 0.41, 51.00%, 5.60%, 1.50%, -12.56%, -32.73%, 8.08%, 104.09%, -12.98%, 4.95%
269, ZM, Zoom Video Communications Inc., Communication Services, Telecom Services, USA, 96.12B, 82.22, 8.66, 36.25, 24.70, 69.09, 12.60%, 7.23%, 17.05%, 1599.00%, 368.70%, 20.60%, 36.00%, 16.90%, 3.80, 3.80, 0.00, 0.00, 69.00%, 24.90%, 25.30%, 3.25%, -19.07%, -25.28%, 84.72%, -1.72%, 4.29%
